,JBLAB-19902,JBLAB-19904,JBLAB-19905,JBLAB-19906,JBLAB-19907,JBLAB-19917,JBLAB-19937,JBLAB-19938,JBLAB-19939,JBLAB-19941
ENSG00000167302,477.017,422.863,175.695,715.207,717.178,339.988,485.75,287.206,256.449,295.49
ENSG00000260005,1.172,2.903,0,0.817,0,0,0,0,1.051,1.019
ENSG00000224877,469.985,481.89,860.99,669.433,770.095,669.171,546.732,498.473,1003.725,1092.294
ENSG00000157637,1173.204,3810.61,796.041,1727.122,1637.671,1627.187,1788.444,1905.296,3085.796,2253.876
ENSG00000276101,0,4.838,0,4.904,1.393,12.245,10.514,11.683,10.51,11.208
ENSG00000279187,0,3.871,0,0,2.785,1.441,2.103,0,0,0
ENSG00000185168,2.344,0.968,1.665,0,0,0,3.154,0,0,0
ENSG00000185332,0,8.709,5.829,0,0,0.72,1.051,0.974,0,5.095
ENSG00000275542,0,0.968,0,0,0,0,0,0,2.102,6.114
ENSG00000275966,1.172,0,2.498,0,2.785,0,0,2.921,0,3.057
ENSG00000262223,0,0,0,0,0,0,0,1.947,1.051,5.095
ENSG00000262877,1.172,14.515,0.833,0,1.393,0,0,4.868,7.357,4.076
ENSG00000266074,29.301,235.139,22.482,3.27,69.629,10.084,17.874,49.653,118.765,246.581
ENSG00000279692,5.86,33.868,1.665,0,4.178,0,0,1.947,157.653,8.151
ENSG00000263271,0,2.903,0,0,0,0,3.154,0.974,0,3.057
ENSG00000278200,0,0,1.665,0,0,1.441,6.308,0.974,0,1.019
ENSG00000184009,99928.64,103862.82,67158.081,41600.501,107639.295,51445.481,65072.663,63296.312,104933.881,142700.322
ENSG00000229848,33.989,12.579,5.829,4.087,18.104,7.203,26.285,3.894,4.204,1.019
ENSG00000186765,433.652,78.38,19.152,18.8,391.314,52.583,114.603,16.551,36.786,10.189
ENSG00000185504,727.832,1322.779,1444.699,1064.227,939.99,906.874,878.977,796.388,876.551,901.754
ENSG00000182446,4152.51,4407.65,3132.539,2900.06,4449.286,4172.774,2898.731,4453.154,3076.337,3639.623
ENSG00000182612,242.611,41.609,50.793,161.841,492.973,84.997,227.104,50.626,70.418,57.06
ENSG00000185527,2.344,172.242,1.665,5.722,1.393,3.602,2.103,4.868,3.153,8.151
ENSG00000204237,345.75,598.008,1058.335,686.598,565.387,394.011,813.789,617.25,663.194,880.357
ENSG00000185298,798.154,873.789,959.247,1963.344,1108.492,2543.426,705.494,1326.016,867.092,1309.327
ENSG00000263853,0,0,0,0,0,2.161,0,2.921,0,0
ENSG00000214087,684.467,620.264,877.644,244.396,836.939,271.558,689.723,348.542,593.827,340.323
ENSG00000185359,3736.439,3833.833,2158.305,2649.943,4598.292,2037.045,2806.207,2149.664,2037.929,2002.2
ENSG00000275902,2.344,10.644,19.152,26.156,6.963,10.084,14.72,30.181,16.816,15.284
ENSG00000262049,112.515,251.589,159.874,195.354,154.576,88.599,101.987,168.429,99.847,63.174
ENSG00000262814,515.694,916.365,1227.369,1092.836,708.822,1361.392,664.49,986.236,962.735,2008.314
ENSG00000183048,440.684,523.499,834.345,640.008,597.416,646.121,226.053,498.473,641.122,689.817
ENSG00000215644,1.172,0.968,0,8.174,1.393,9.364,2.103,2.921,0,0
ENSG00000225663,995.055,1806.604,801.037,1581.628,1793.64,831.241,929.444,640.615,2680.102,1468.28
ENSG00000182676,0,0.968,0,4.087,0,1.441,2.103,0,0,0
ENSG00000185624,27696.294,21989.869,15215.548,13799.809,25474.424,17209.72,16628.01,35038.16,30244.164,30788.031
ENSG00000262831,4.688,5.806,3.331,0.817,11.141,0.72,0,6.815,7.357,22.416
ENSG00000278876,1.172,2.903,4.163,4.904,4.178,6.483,21.028,12.657,4.204,7.133
ENSG00000262413,4.688,11.612,5.829,2.452,15.318,4.322,7.36,5.841,10.51,15.284
ENSG00000141522,8499.578,10387.733,7021.984,7387.471,11384.323,6783.188,3663.104,4069.563,10747.735,9951.903
ENSG00000263731,51.569,125.795,69.112,98.903,55.703,92.92,97.781,146.037,110.357,185.446
ENSG00000183684,1353.697,1840.472,2359.813,2320.539,1474.74,1961.413,1548.723,2373.587,3825.714,3993.192
ENSG00000141552,1105.226,1376,1363.929,1572.637,1217.113,1287.92,1517.181,1850.775,2929.194,4852.151
ENSG00000183979,9.376,11.612,14.156,402.15,15.318,120.292,23.131,7.789,18.918,20.379
ENSG00000185813,801.67,1462.121,1063.331,1934.736,1044.433,1363.553,696.032,1639.508,1232.847,1654.745
ENSG00000187531,657.51,762.509,767.73,1134.522,988.73,768.574,427.923,812.939,686.316,902.773
ENSG00000197063,766.509,526.402,614.517,783.866,750.599,960.177,933.65,1862.458,1437.796,1251.248
ENSG00000265688,41.021,179.983,164.87,237.04,69.629,97.242,80.958,238.527,137.684,351.531
ENSG00000183010,387.943,1605.333,7505.771,1532.586,552.853,659.086,1804.215,3453.287,3081.592,4018.665
ENSG00000263585,0,2.903,1.665,0,0,0,1.051,4.868,1.051,3.057
ENSG00000185105,0,0,0,40.869,0,5.042,0,1.947,0,1.019
ENSG00000235296,0,0,0.833,0.817,0,2.161,4.206,0.974,3.153,2.038
ENSG00000185269,51.569,9.677,122.404,2115.377,30.637,182.96,130.375,24.339,47.296,196.654
ENSG00000169696,1094.678,1001.519,781.886,1452.482,1141.914,664.849,772.785,778.864,596.98,793.748
ENSG00000169689,593.048,852.501,1126.615,2384.294,602.986,937.848,658.181,918.086,1119.337,2084.734
ENSG00000169683,406.695,1170.858,642.828,1432.865,476.262,487.652,614.022,807.098,1094.112,1002.628
ENSG00000169750,353.954,316.422,1023.363,622.025,352.322,271.558,446.848,920.033,468.755,1737.278
ENSG00000169738,582.5,612.523,1707.825,3099.501,757.562,986.829,773.836,1031.021,2021.112,2540.196
ENSG00000279372,1.172,0,4.163,1.635,0,0,2.103,1.947,1.051,2.038
ENSG00000264569,1.172,2.903,2.498,5.722,2.785,5.042,1.051,7.789,1.051,8.151
ENSG00000169733,988.023,1766.931,896.796,1261.216,1339.66,1072.546,1066.127,780.811,683.163,795.785
ENSG00000169727,1952.606,4150.255,2017.582,4192.337,2651.468,3770.839,1724.308,2443.685,2724.245,3095.514
ENSG00000169718,1857.671,2869.085,3487.261,2962.999,2868.71,1984.463,1909.356,3240.073,3607.102,4051.271
ENSG00000169710,2903.124,5648.179,12315.326,14637.622,3257.239,12267.652,8235.675,15400.084,5950.878,14108.124
ENSG00000176155,603.597,855.403,446.316,726.65,608.556,441.552,678.158,458.556,128.224,145.707
ENSG00000264548,5.86,8.709,8.327,13.895,19.496,2.881,15.771,4.868,6.306,2.038
ENSG00000141526,7666.263,8410.822,2222.421,5159.296,8635.374,14659.092,7428.194,2647.163,1766.765,6580.259
ENSG00000141551,5013.954,5828.162,3100.065,4407.307,5563.348,4989.609,5179.233,5227.149,5800.582,5830.325
ENSG00000275888,7.032,4.838,0,0.817,11.141,2.881,5.257,0,1.051,4.076
ENSG00000280407,8.204,18.385,14.988,8.174,29.244,32.414,21.028,7.789,4.204,11.208
ENSG00000265692,3.516,9.677,9.992,4.087,12.533,6.483,4.206,5.841,9.459,10.189
ENSG00000260563,55.086,59.027,48.295,63.756,77.984,68.43,181.894,25.313,35.735,58.079
ENSG00000173762,22.269,6.774,4.163,19.617,44.562,22.33,6.308,1.947,4.204,9.17
ENSG00000141574,3312.163,761.541,103.252,904.838,4421.434,1174.11,235.515,200.557,533.918,62.155
ENSG00000182459,15.236,1.935,13.323,17.165,8.355,11.525,7.36,0,0,10.189
ENSG00000260011,4.688,0,0,1.635,11.141,0,0,1.947,2.102,4.076
ENSG00000181396,1337.289,958.942,738.587,1162.313,1338.267,1038.691,1001.991,1160.507,1522.929,1826.944
ENSG00000264812,0,0.968,3.331,4.904,1.393,1.441,2.103,1.947,2.102,0
ENSG00000169660,326.997,536.079,278.948,1259.581,462.336,229.06,773.836,348.542,466.653,507.428
ENSG00000279066,2.344,0,0.833,8.991,2.785,2.161,3.154,1.947,2.102,2.038
ENSG00000178927,1585.76,3762.227,681.964,2036.091,2100.007,1037.251,2221.624,1004.734,1273.837,1468.28
ENSG00000265458,15.236,22.256,14.156,18.8,36.207,10.084,21.028,12.657,27.327,21.398
ENSG00000141562,1159.14,1978.846,691.124,1360.936,1238.002,1292.242,1631.784,1237.42,1535.541,1987.935
ENSG00000279744,2.344,10.644,0,6.539,2.785,4.322,17.874,5.841,4.204,14.265
ENSG00000266236,3.516,11.612,0,3.27,6.963,4.322,6.308,0,1.051,3.057
ENSG00000141568,1766.253,3502.897,2891.062,2546.953,2169.636,2698.293,2634.827,3262.466,2907.123,4057.385
ENSG00000262652,5.86,3.871,3.331,1.635,5.57,1.441,4.206,3.894,0,2.038
ENSG00000261845,7.032,7.741,1.665,0.817,2.785,2.161,1.051,7.789,2.102,3.057
ENSG00000141580,10786.213,9037.86,3970.215,3590.746,9736.903,3549.703,8571.074,5222.282,4526.745,8823.946
ENSG00000279613,2.344,6.774,0.833,8.174,13.926,0.72,34.696,6.815,5.255,4.076
ENSG00000141542,256.675,644.456,700.283,228.049,242.309,159.189,758.065,375.802,1456.714,1035.234
ENSG00000263063,2.344,2.903,0,12.261,2.785,1.441,27.337,0,10.51,7.133
ENSG00000141560,668.058,924.107,469.631,780.597,905.176,638.918,939.958,892.773,2313.296,1870.758
ENSG00000167363,288.32,392.866,66.614,449.558,430.307,420.663,283.88,399.168,1038.408,932.322
ENSG00000262410,0,1.935,0,4.087,2.785,1.441,4.206,2.921,2.102,0
ENSG00000141556,2210.453,2781.997,1773.607,2022.195,2212.806,1805.825,2941.838,1695.002,1623.827,2751.115
ENSG00000141579,57.43,21.288,130.731,239.492,123.939,253.55,10.514,111.962,134.531,14.265
ENSG00000262663,4.688,4.838,0,5.722,4.178,0,6.308,20.445,0,15.284
ENSG00000175711,104.311,110.312,127.4,125.059,77.984,84.997,151.403,107.094,78.827,133.48
ENSG00000176845,623.521,1198.92,160.707,2197.115,1199.009,2533.341,960.986,904.456,1444.102,967.985
ENSG00000274370,5.86,17.418,1.665,15.53,6.963,6.483,9.463,6.815,7.357,4.076
ENSG00000261888,10.548,34.835,6.661,44.138,19.496,29.533,29.439,7.789,19.969,4.076
ENSG00000262094,2.344,0,0,0,5.57,0.72,0,0.974,0,0
ENSG00000232938,51.569,22.256,30.809,40.052,57.096,30.973,33.645,13.63,15.765,35.663
ENSG00000173213,39.849,66.768,20.817,111.981,30.637,127.495,60.982,54.52,92.49,127.366
ENSG00000282965,1.172,3.871,0,8.174,4.178,9.364,13.668,0,8.408,1.019
ENSG00000263006,219.17,181.918,251.469,249.301,133.687,227.619,353.273,353.409,111.408,422.857
ENSG00000101557,1416.987,1769.834,2572.979,2269.861,1282.564,3661.351,3109.012,3346.193,1392.602,4262.19
ENSG00000079134,396.147,391.899,782.719,993.115,396.885,844.927,1044.048,683.453,343.684,659.249
ENSG00000263884,1.172,2.903,3.331,7.356,2.785,8.644,22.08,4.868,1.051,1.019
ENSG00000158270,11.72,12.579,0.833,40.052,27.852,30.253,72.547,1.947,14.714,11.208
ENSG00000264265,0,0.968,0,4.087,0,18.728,1.051,0,0,0
ENSG00000079101,5.86,35.803,2.498,456.915,4.178,112.369,190.305,4.868,55.704,5.095
ENSG00000176912,4.688,38.706,49.128,29.426,2.785,30.253,66.239,90.543,65.163,127.366
ENSG00000266456,0,1.935,1.665,0.817,0,0.72,5.257,0,0,1.019
ENSG00000176890,1072.409,1383.741,1978.446,2704.707,1263.068,2768.163,2329.919,2944.105,1523.98,4444.579
ENSG00000132199,656.338,294.166,552.899,404.603,764.525,604.343,814.841,749.656,211.255,443.235
ENSG00000176105,1209.537,2008.843,3189.162,1591.437,994.3,2212.081,3339.27,4184.446,1515.571,3763.933
ENSG00000264635,2.344,8.709,6.661,6.539,5.57,1.441,2.103,1.947,2.102,1.019
ENSG00000273355,4.688,13.547,29.144,22.069,8.355,18.008,63.084,31.155,35.735,69.287
ENSG00000264179,28.129,15.482,50.793,17.982,43.17,63.388,12.617,51.6,15.765,40.757
ENSG00000141433,2.344,4.838,0.833,0,1.393,0.72,0,0,2.102,0
ENSG00000272461,3.516,0,1.665,3.27,0,6.483,6.308,7.789,0,1.019
ENSG00000263551,10.548,0,3.331,2.452,5.57,2.161,6.308,5.841,0,2.038
ENSG00000132204,0,0,68.28,62.121,4.178,92.92,0,0,0,0
ENSG00000265417,2.344,4.838,42.467,33.513,8.355,46.1,1.051,1.947,1.051,1.019
ENSG00000266602,41.021,0,114.077,61.303,54.311,59.786,0,0,1.051,0
ENSG00000266450,1.172,0,1.665,0.817,0,2.161,0,0,0,0
ENSG00000264080,4.688,0,9.992,8.174,0,20.889,0,0,0,0
ENSG00000263745,4.688,2.903,13.323,6.539,4.178,10.084,0,5.841,0,0
ENSG00000101574,195.729,229.333,423.834,371.09,217.242,427.866,465.774,553.967,120.867,459.538
ENSG00000266783,8.204,2.903,14.988,7.356,0,24.491,12.617,15.577,14.714,5.095
ENSG00000080986,362.158,724.771,1062.499,1039.706,339.789,1643.754,782.247,1596.671,441.429,1690.407
ENSG00000266405,16.408,18.385,20.817,26.156,19.496,27.372,88.318,38.943,8.408,34.644
ENSG00000101596,746.585,903.786,935.099,1083.027,696.289,1148.179,2382.489,2562.462,637.969,1536.549
ENSG00000266049,2.344,0,9.992,1.635,0,1.441,0,0.974,0,0
ENSG00000132205,100.795,92.894,173.197,117.703,165.717,321.26,6.308,817.807,103,348.475
ENSG00000101577,2188.184,1033.451,980.064,1450.848,1066.715,3327.126,1887.277,3089.168,776.704,2276.293
ENSG00000272625,0,0.968,0.833,0,0,2.161,0,10.709,0,3.057
ENSG00000263606,77.354,42.577,76.606,37.599,57.096,25.211,47.313,74.966,40.99,46.871
ENSG00000277447,267.223,612.523,418.838,282.813,263.197,202.408,1130.263,343.674,387.827,647.021
ENSG00000101605,44.537,70.639,207.337,42.504,33.422,154.147,49.416,42.838,21.02,100.874
ENSG00000265399,5.86,0,0,0.817,1.393,5.763,0,0,1.051,3.057
ENSG00000272688,36.333,36.771,58.288,107.077,32.029,150.545,60.982,94.437,27.327,105.969
ENSG00000101608,3230.121,7377.371,5064.355,3661.858,3435.489,8189.239,6047.696,7643.574,5871,11238.813
ENSG00000264235,5.86,10.644,4.163,2.452,23.674,14.406,3.154,7.789,8.408,28.53
ENSG00000118680,6328.974,11513.112,6326.697,5693.862,6139.875,11175.658,9608.813,9152.623,9974.184,14039.856
ENSG00000266578,0,0,0,0,0,0,5.257,5.841,0,6.114
ENSG00000265243,0,0,0,0,0,1.441,0,2.921,0,0
ENSG00000177426,1629.125,1678.874,1015.036,1666.636,1917.58,1557.317,1700.126,1575.252,1167.684,1570.173
ENSG00000266835,2.344,7.741,0,0,5.57,0,1.051,0,3.153,0
ENSG00000170579,1100.538,524.467,153.213,5.722,875.931,92.2,87.267,323.228,10.51,102.912
ENSG00000266373,86.73,109.345,64.116,53.13,111.406,66.269,42.056,90.543,83.031,43.814
ENSG00000177337,101.967,66.768,99.922,66.208,157.361,111.649,175.585,149.931,110.357,142.65
ENSG00000262001,116.031,84.186,44.132,49.86,217.242,130.377,111.449,212.24,13.663,213.976
ENSG00000266401,0,3.871,1.665,0,0,7.923,3.154,1.947,0,5.095
ENSG00000265545,8.204,10.644,7.494,5.722,9.748,7.203,8.411,15.577,11.561,8.151
ENSG00000264575,17.58,20.321,18.319,120.972,27.852,54.744,82.01,56.468,52.551,74.382
ENSG00000263753,315.277,294.166,290.605,986.576,438.662,593.538,872.668,603.619,390.98,556.337
ENSG00000198081,243.783,348.354,326.41,642.46,197.746,333.505,542.526,525.733,373.112,566.526
ENSG00000082397,21.097,8.709,0,102.99,54.311,0.72,0,3.894,0,22.416
ENSG00000206432,0,1.935,4.163,6.539,0,7.203,18.925,1.947,0,0
ENSG00000154655,35.161,56.124,194.847,72.747,68.236,167.833,38.902,6.815,11.561,24.454
ENSG00000235552,4363.476,4406.683,7917.115,5581.881,4413.079,7428.589,8756.122,4832.85,9726.143,12049.883
ENSG00000279479,3.516,0,10.825,0,0,0,0,0,0,0
ENSG00000266441,0,6.774,5.829,8.174,0,5.763,31.542,8.762,2.102,14.265
ENSG00000088756,24.613,29.03,378.869,108.711,19.496,97.242,70.444,38.943,9.459,56.041
ENSG00000265933,56.258,0.968,16.654,29.426,32.029,8.644,0,7.789,3.153,27.511
ENSG00000101680,31.645,16.45,3.331,1508.064,9.748,341.428,758.065,508.209,360.5,1450.958
ENSG00000263716,5.86,2.903,0.833,2.452,1.393,0,2.103,1.947,1.051,5.095
ENSG00000173482,1014.98,43.544,6.661,1137.791,559.816,568.327,807.481,20.445,438.276,14.265
ENSG00000266149,1.172,0.968,0,0,0,0.72,0,0,3.153,0
ENSG00000265413,0,0,0,4.904,0,0.72,2.103,0,0,0
ENSG00000266613,2.344,0.968,3.331,1.635,0,4.322,3.154,0.974,2.102,2.038
ENSG00000206418,744.24,897.98,944.258,566.444,848.08,1233.176,994.632,1014.47,330.02,1132.033
ENSG00000168502,67.978,1.935,1.665,259.109,162.932,95.802,191.356,21.419,46.245,143.669
ENSG00000272788,0,0,0,4.087,0,2.161,0,0,0,0
ENSG00000178127,25.785,33.868,18.319,48.225,33.422,48.261,48.365,29.207,7.357,32.606
ENSG00000266053,16.408,9.677,11.658,23.704,33.422,28.813,19.977,31.155,21.02,106.988
ENSG00000101745,852.067,340.613,280.613,354.742,579.312,388.249,807.481,607.514,297.439,590.98
ENSG00000273284,11.72,2.903,2.498,16.348,8.355,27.372,24.182,25.313,6.306,33.625
ENSG00000264964,10.548,2.903,3.331,13.078,13.926,13.686,16.823,8.762,12.612,18.341
ENSG00000128791,768.853,812.827,211.501,763.432,555.639,988.99,1725.36,1154.666,982.704,2030.73
ENSG00000273335,3.516,0.968,0,2.452,6.963,2.161,5.257,3.894,9.459,8.151
ENSG00000017797,2661.685,2304.945,1468.014,1951.901,2269.902,2616.897,2479.219,2743.548,1595.449,2295.652
ENSG00000273352,19.925,35.803,13.323,6.539,4.178,15.847,16.823,15.577,16.816,33.625
ENSG00000154845,3882.943,1545.339,824.352,1313.528,3421.563,1877.136,1514.027,1567.463,819.796,1659.839
ENSG00000263627,2.344,2.903,0,2.452,0,2.161,4.206,3.894,1.051,7.133
ENSG00000264644,128.924,149.986,131.563,211.701,238.131,283.803,98.832,190.822,155.551,206.843
ENSG00000168461,1009.12,113.215,44.965,572.983,1037.47,1091.274,366.941,711.687,242.786,1902.345
ENSG00000266891,0,19.353,0,0.817,0,0,0,0,0,0
ENSG00000168454,1.172,0.968,0,0,1.393,3.602,0,0.974,0,1.019
ENSG00000272799,1.172,0,0,0.817,8.355,2.881,0,3.894,0,8.151
ENSG00000101558,4877.998,3279.369,3039.279,2537.144,4972.895,4517.804,4825.961,5232.991,2021.112,7383.177
ENSG00000223138,1.172,0.968,0,0,4.178,0,0,0.974,0,0
ENSG00000154856,0,129.665,0,26.156,1.393,254.271,92.524,396.247,89.337,124.31
ENSG00000134265,577.812,534.143,447.981,808.388,628.053,1412.534,975.706,1424.347,451.939,1052.556
ENSG00000265728,1.172,0,0,0,1.393,3.602,3.154,0.974,0,0
ENSG00000266604,5.86,0,0,0,1.393,0,0,2.921,0,0
ENSG00000264311,8.204,6.774,9.992,7.356,4.178,5.763,7.36,9.736,2.102,7.133
ENSG00000265038,3.516,0,2.498,4.087,8.355,5.763,1.051,1.947,0,0
ENSG00000154864,0,1.935,0,485.523,11.141,5.042,0,0,0,0
ENSG00000264714,2.344,0,3.331,0.817,6.963,0,5.257,8.762,2.102,0
ENSG00000257513,29.301,27.094,16.654,18.8,23.674,10.805,17.874,21.419,8.408,4.076
ENSG00000267143,5.86,2.903,3.331,9.809,1.393,1.441,2.103,0,1.051,0
ENSG00000141404,28.129,2.903,47.463,627.747,32.029,821.877,260.749,135.328,215.459,124.31
ENSG00000255112,2998.058,2359.133,1952.633,4828.257,2839.466,3922.825,3440.205,3233.258,2435.214,4021.722
ENSG00000267165,1.172,1.935,0,0,1.393,3.602,1.051,0.974,2.102,10.189
ENSG00000272703,1.172,0,0,9.809,1.393,4.322,1.051,0,7.357,0
ENSG00000154889,652.822,549.626,314.753,556.635,643.371,696.543,745.448,534.495,406.745,385.156
ENSG00000273141,5.86,2.903,3.331,3.27,4.178,0.72,1.051,0.974,0,6.114
ENSG00000267079,0,0.968,0,0,0,4.322,0,0,1.051,0
ENSG00000141401,298.868,341.581,1255.68,2148.072,355.107,4405.435,990.426,1920.873,1411.52,3910.659
ENSG00000267533,41.021,58.059,143.221,12.261,52.918,15.127,63.084,39.917,33.633,114.12
ENSG00000256616,100.795,145.148,18.319,42.504,40.385,30.973,23.131,17.524,9.459,21.398
ENSG00000267478,7.032,3.871,2.498,0,0,4.322,1.051,3.894,1.051,0
ENSG00000181626,2.344,0,0,0,2.785,2.881,0,0,0,0
ENSG00000267116,2.344,3.871,5.829,4.904,5.57,7.203,1.051,1.947,3.153,0
ENSG00000267733,15.236,3.871,1.665,0.817,19.496,2.881,2.103,19.472,0,5.095
ENSG00000267076,33.989,23.224,60.786,40.052,30.637,51.142,30.491,33.102,17.867,35.663
ENSG00000267247,1.172,0,0,0.817,5.57,0.72,0,0.974,0,0
ENSG00000267069,11.72,1.935,3.331,0.817,5.57,5.042,3.154,0,0,2.038
ENSG00000176014,4116.177,1474.7,1357.267,1137.791,3977.202,2380.635,2243.704,602.646,414.102,1548.776
ENSG00000141385,2596.051,2755.87,3214.142,2929.486,2300.538,5726.489,3188.919,3664.554,1302.214,3627.396
ENSG00000141391,59.774,23.224,103.252,98.085,118.369,110.928,121.963,251.184,6.306,114.12
ENSG00000267108,0,0.968,0.833,0,0,0,3.154,3.894,0,0
ENSG00000267199,5.86,2.903,8.327,15.53,11.141,5.042,14.72,49.653,0,6.114
ENSG00000134278,1361.901,572.849,743.583,525.575,1348.015,969.541,1671.738,1948.133,283.776,1021.988
ENSG00000128789,1442.772,1039.257,986.725,861.517,1164.195,1306.648,1523.49,1474,764.092,2016.465
ENSG00000101624,180.493,212.883,288.94,343.299,150.398,533.752,223.95,409.877,146.092,383.118
ENSG00000267249,4.688,8.709,21.65,18.8,15.318,40.338,17.874,38.943,12.612,59.098
ENSG00000260302,2.344,0,5.829,2.452,11.141,4.322,0,1.947,3.153,7.133
ENSG00000175354,1099.366,706.385,965.908,887.674,1199.009,1389.484,1271.152,1731.025,634.816,1679.199
ENSG00000267570,0,0,0.833,0,0,2.161,0,0,0,0
ENSG00000267336,158.224,112.248,91.595,55.582,175.465,54.023,155.608,69.124,121.918,140.613
ENSG00000085415,1420.503,499.308,1458.021,1691.157,1361.941,1791.419,1337.39,2305.437,721,2593.18
ENSG00000101639,802.842,616.394,572.051,738.093,491.58,816.835,1000.94,1002.787,242.786,657.211
ENSG00000267656,4.688,0.968,6.661,2.452,9.748,7.203,0,3.894,4.204,3.057
ENSG00000168675,69.15,139.342,73.276,132.415,66.844,257.872,54.673,0,118.765,5.095
ENSG00000267702,3.516,1.935,1.665,0,2.785,4.322,0,0,6.306,0
ENSG00000272746,0,0,0,0,0,2.161,0,0,0,0
ENSG00000177150,235.578,396.737,364.714,380.081,239.523,530.871,1363.676,468.292,228.071,680.646
ENSG00000101654,812.218,1028.613,1116.623,1601.245,717.178,1893.703,2869.291,1744.655,596.98,1300.156
ENSG00000243779,154.708,248.686,199.843,203.527,167.109,245.627,416.357,345.621,388.878,622.567
ENSG00000175322,48.053,65.8,83.268,161.841,16.711,113.809,230.258,61.336,51.5,78.458
ENSG00000267324,0,0,0,0,5.57,0,0,0,0,0
ENSG00000175319,5.86,0.968,0,0.817,1.393,0.72,0,0.974,0,1.019
ENSG00000186481,9.376,1.935,5.829,15.53,2.785,3.602,13.668,0.974,7.357,0
ENSG00000266145,0,2.903,4.996,1.635,4.178,2.161,2.103,0.974,1.051,0
ENSG00000264222,1.172,0.968,0,2.452,0,0,0,0,0,0
ENSG00000274214,0,0.968,0,4.087,0,0.72,0,0,0,0
ENSG00000265787,0,0,0,7.356,0,1.441,0,0,0,0
ENSG00000265437,11.72,15.482,14.988,34.33,16.711,53.303,19.977,15.577,21.02,36.682
ENSG00000187589,9.376,10.644,15.821,11.443,5.57,11.525,15.771,21.419,17.867,11.208
ENSG00000265296,37.505,7.741,23.315,17.165,26.459,10.805,10.514,9.736,12.612,7.133
ENSG00000265766,28.129,8.709,65.782,7.356,9.748,3.602,4.206,12.657,5.255,3.057
ENSG00000183206,28.129,8.709,14.156,11.443,18.104,0.72,0,0,0,0
ENSG00000264570,31.645,11.612,10.825,12.261,12.533,14.406,5.257,12.657,15.765,4.076
ENSG00000180777,4.688,0,4.996,4.087,0,0,2.103,0,0,0
ENSG00000264061,0,0,0,0.817,0,0,0,0,3.153,0
ENSG00000279042,0,3.871,4.163,3.27,0,0,3.154,0,0,0
ENSG00000266522,17.58,59.027,50.793,87.46,33.422,84.997,33.645,47.705,96.694,112.082
ENSG00000215512,2.344,0,0,0.817,4.178,0.72,4.206,0,0,0
ENSG00000067900,2068.637,1137.958,1535.461,1239.964,1464.992,1099.918,1870.454,1718.368,651.633,1700.596
ENSG00000244527,18.753,12.579,11.658,4.904,11.141,7.203,8.411,16.551,15.765,22.416
ENSG00000141449,24.613,1.935,45.797,24.521,25.066,23.77,22.08,1.947,11.561,195.635
